movie_id,title,genre,release_date,rating,studio,runtime_minutes,budget,domestic_gross,international_gross,total_gross,imdb_rating,tickets_sold,tickets_available
2899,The Texas Chainsaw Massacre 2,Horror,1986-08-22,NR,Cannon,101,4700000,8025872,0,8025872,5.5,844829,0
2900,Lady in White,Horror,1988-04-22,NR,New Century Vista F…,118,4700000,1705139,0,1705139,6.7,179488,0
2901,Dear Frankie,Drama,2005-03-04,PG-13,Miramax,105,4600000,1340891,1758478,3099369,7.8,141146,0
2902,The Assassination of Richard Nixon,Drama,2004-12-29,R,ThinkFilm,114,4600000,708776,4171367,4880143,,74608,0
2903,Le nom des gens,Comedy,2011-06-24,R,Music Box Films,98,4600000,514237,8747474,9261711,,54130,0
2904,Police Academy,Comedy,1984-03-23,R,Warner Bros,96,4500000,81198894,0,81198894,6.7,8547252,0
2905,The Blue Lagoon,Drama,1980-06-20,R,Universal Pictures,104,4500000,47923795,0,47923795,5.7,5044610,0
2906,Fast Times at Ridgemont High,Comedy,1982-08-13,NR,Universal Pictures,90,4500000,27092880,0,27092880,7.2,2851882,0
2907,Secrets & Lies,Drama,1996-09-28,R,October Films,70,4500000,13417292,0,13417292,7.7,1412347,0
2908,25th Hour,Drama,2002-12-19,R,Walt Disney,108,4500000,13084595,12259895,25344490,7.7,1377326,0
2909,After Hours,Comedy,1985-09-13,NR,Warner Bros,98,4500000,10609321,0,10609321,,1116771,0
2910,Låt den rätte komma in,Horror,2008-10-24,R,Magnolia Pictures,98,4500000,2122085,10125597,12247682,,223377,0
2911,Tango,Drama,1999-02-12,PG-13,Sony Pictures Classics,115,4500000,1687311,3741076,5428387,7.2,177612,0
2912,Salvador,Drama,1986-04-23,NR,Hemdale,122,4500000,1500000,0,1500000,7.5,157895,0
2913,Donnie Darko,Drama,2001-10-26,R,Newmarket Films,133,4500000,1480006,6030871,7510877,8.1,155790,0
2914,Salvando al Soldado Perez,Action,2011-09-02,PG-13,Lionsgate,109,4500000,1400726,7929739,9330465,,147445,0
2915,Karakter,Drama,1998-03-27,R,Sony Pictures Classics,114,4500000,713413,0,713413,,75096,0
2916,Blackthorn,Adventure,2011-10-07,R,Magnolia Pictures,102,4500000,200558,1016749,1217307,6.6,21111,0
2917,Maggie,Drama,2015-05-08,PG-13,Roadside Attractions,95,4500000,187112,477234,664346,5.6,19696,0
2918,Lilja 4-ever,Drama,2003-04-18,R,Newmarket Films,114,4500000,181655,4375327,4556982,,19122,0
2919,After.Life,Horror,2010-04-09,R,Independent,104,4500000,108596,2373329,2481925,5.9,11431,0
2920,The Sweeney,Action,2013-03-01,R,Entertainment One,112,4500000,26345,7974021,8000366,6.1,2773,0
2921,Falcon Rising,Adventure,2014-09-04,R,Freestyle Releasing,103,4500000,11774,0,11774,5.8,1239,0
2922,Daisy Winters,Drama,2017-12-01,PG-13,Hannover House,114,4500000,0,0,0,,0,0
2923,One Flew Over the Cuckoo's Nest,Drama,1975-11-19,R,MGM,133,4400000,108981275,16354,108997629,8.7,11471713,0
2924,Silent Movie,Comedy,1976-06-25,NR,20th Century Fox,87,4400000,36145695,0,36145695,6.7,3804810,0
2925,Whale Rider,Drama,2003-06-06,PG-13,Newmarket Films,101,4300000,20779666,18594934,39374600,7.6,2187333,0
2926,Sexy Beast,Drama,2001-06-13,R,Fox Searchlight,89,4300000,6946056,3212299,10158355,7.3,731164,0
2927,Night of the Living Dead,Horror,1990-10-19,R,Sony Pictures,96,4200000,5835247,0,5835247,8.0,614237,0
2928,Animal Kingdom,Drama,2010-08-13,R,Sony Pictures Classics,70,4200000,1044039,7034644,8078683,8.1,109899,0
2929,Cargo,Drama,2011-10-21,R,Persona Films,112,4200000,0,313230,313230,6.2,0,0
2930,Love and Death on Long Island,Drama,1998-03-06,PG-13,Lionsgate,93,4030000,2542264,0,2542264,7.1,267607,0
2931,Porky's,Comedy,1982-03-19,R,20th Century Fox,94,4000000,109492484,0,109492484,6.2,11525525,0
2932,Peter Pan,Adventure,1953-02-05,PG,RKO Radio Pictures,97,4000000,87400000,0,87400000,,9200000,0
2933,The Crying Game,Drama,1992-11-25,R,Miramax,112,4000000,62546695,0,62546695,7.3,6583863,0
2934,Lost in Translation,Drama,2003-09-12,R,Focus Features,101,4000000,44585453,72499844,117085297,7.8,4693206,0
2935,Annie Hall,Comedy,1977-04-20,NR,United Artists,93,4000000,38251425,0,38251425,8.1,4026466,0
2936,Leaving Las Vegas,Drama,1995-10-27,R,MGM,111,4000000,31983777,17816223,49800000,7.6,3366713,0
2937,Monster's Ball,Drama,2001-12-26,R,Lionsgate,112,4000000,31273922,12492541,43766463,7.1,3291992,0
2938,Boyhood,Drama,2014-07-11,R,IFC Films,165,4000000,25379975,31893074,57273049,8.0,2671576,0
2939,The Kids Are All Right,Comedy,2010-07-09,R,Focus Features,106,4000000,20811365,15464104,36275469,7.1,2190670,0
2940,Life of Brian,Comedy,1979-08-17,R,Warner Bros,98,4000000,20008693,0,20008693,,2106178,0
2941,A Haunted House 2,Comedy,2014-04-18,R,Open Road,86,4000000,17329487,3877374,21206861,4.7,1824157,0
2942,The Last Exorcism Part II,Horror,2013-03-01,PG-13,CBS Films,93,4000000,15179303,10269404,25448707,4.0,1597821,0
2943,The Front Page,Comedy,1974-12-17,NR,Universal Pictures,105,4000000,15000000,0,15000000,7.3,1578947,0
2944,The Return of the Living Dead,Horror,1985-08-16,R,Orion Pictures,108,4000000,14237880,0,14237880,7.3,1498724,0
2945,Saving Grace,Comedy,2000-08-04,R,Fine Line,70,4000000,12178602,15608247,27786849,7.5,1281958,0
2946,The Great Escape,Drama,1963-08-08,NR,MGM,172,4000000,11744471,0,11744471,8.3,1236260,0
2947,The Darkness,Horror,2016-05-13,PG-13,High Top Releasing,103,4000000,10753574,144719,10898293,5.4,1131955,0
2948,The Wash,Comedy,2001-11-14,R,Lionsgate,93,4000000,10097096,0,10097096,4.6,1062852,0
2949,3 Strikes,Comedy,2000-03-01,R,MGM,82,4000000,9821335,0,9821335,4.0,1033825,0
2950,The Visitor,Comedy,2008-04-11,PG-13,Overture Films,98,4000000,9427026,9747791,19174817,,992319,0
2951,The Cooler,Drama,2003-11-26,R,Lionsgate,101,4000000,8291572,2839883,11131455,7.0,872797,0
2952,The Night Listener,Drama,2006-08-04,R,Miramax,81,4000000,7836393,2934600,10770993,5.9,824883,0
2953,The Jerky Boys,Comedy,1995-02-03,R,Walt Disney,82,4000000,7555256,0,7555256,4.6,795290,0
2954,El orfanato,Horror,2007-12-28,R,Picturehouse,98,4000000,7159147,72091046,79250193,,753594,0
2955,Bug,Drama,2007-05-25,R,Lionsgate,114,4000000,7006708,1296287,8302995,,737548,0
2956,Let's Go to Prison,Comedy,2006-11-17,R,Universal Pictures,90,4000000,4630045,0,4630045,6.0,487373,0
2957,Four Rooms,Comedy,1995-12-25,R,Miramax,110,4000000,4301000,0,4301000,6.7,452737,0
2958,Secretary,Drama,2002-09-20,R,Lionsgate,104,4000000,4046737,5367219,9413956,7.1,425972,0
2959,Talk Radio,Drama,1988-12-01,NR,Universal Pictures,110,4000000,3468572,0,3468572,7.3,365113,0
2960,Waiting for Guffman,Comedy,1997-01-31,R,Sony Pictures Classics,84,4000000,2922988,0,2922988,7.6,307683,0
2961,Love Stinks,Comedy,1999-09-10,R,Independent Artists,94,4000000,2793776,0,2793776,5.8,294082,0
2962,Thumbsucker,Comedy,2005-09-16,R,Sony Pictures Classics,96,4000000,1328679,590518,1919197,6.6,139861,0
2963,Red State,Horror,2011-09-23,R,Smodshow Productions,88,4000000,1065429,918167,1983596,6.2,112150,0
2964,MirrorMask,Drama,2005-09-30,PG,Samuel Goldwyn Films,101,4000000,864959,108654,973613,6.9,91048,0
2965,Poolhall Junkies,Drama,2003-02-28,R,Gold Circle Films,99,4000000,563711,0,563711,7.0,59338,0
2966,The Face of Love,Drama,2014-03-07,PG-13,IFC Films,114,4000000,385069,773808,1158877,,40534,0
2967,Joe,Drama,2014-04-11,R,Roadside Attractions,117,4000000,373375,0,373375,6.9,39303,0
2968,Prison,Horror,1988-03-04,NR,Empire Pictures,102,4000000,354704,0,354704,5.9,37337,0
2969,Adoration,Drama,2009-05-08,R,Sony Pictures Classics,114,4000000,294244,90000,384244,,30973,0
2970,The Big Tease,Comedy,2000-01-28,R,Warner Bros,86,4000000,185577,0,185577,6.3,19534,0
2971,Desert Dancer,Drama,2015-04-10,PG-13,Relativity,104,4000000,155271,182838,338109,6.0,16344,0
2972,"Guten Tag, Ramon",Drama,2015-01-30,PG-13,20th Century Fox,114,4000000,154356,4700000,4854356,,16248,0
2973,Manglehorn,Drama,2015-06-19,PG-13,IFC Films,114,4000000,132270,665169,797439,,13923,0
2974,Tau ming chong,Action,2010-04-02,R,Independent,109,4000000,129078,38770714,38899792,,13587,0
2975,Trust,Drama,2011-04-01,R,Alchemy,106,4000000,120016,0,120016,7.0,12633,0
2976,An Everlasting Piece,Comedy,2000-12-22,R,DreamWorks,103,4000000,75078,0,75078,6.3,7903,0
2977,Stake Land,Horror,2011-04-22,R,IFC Films,98,4000000,33245,646237,679482,6.5,3499,0
2978,Sonny,Drama,2002-12-27,R,Independent,114,4000000,17639,0,17639,,1857,0
2979,Another Happy Day,Drama,2011-11-18,R,Phase 4 Films,119,4000000,9120,969407,978527,6.0,960,0
2980,The Loved Ones,Horror,2012-06-01,R,Paramount,84,4000000,0,12302,12302,6.7,0,0
2981,The Perfect Wave,Drama,2014-07-11,PG,Independent,94,4000000,0,0,0,4.7,0,0
2982,Gone with the Wind,Drama,1939-12-15,G,MGM,226,3900000,198680470,191844722,390525192,8.2,20913734,0
2983,Network,Drama,1976-01-01,NR,MGM,121,3800000,23689877,0,23689877,8.1,2493671,0
2984,Down for Life,Drama,2011-01-14,R,B.D. Fox Independent,92,3800000,41914,0,41914,7.3,4412,0
2985,The Good Heart,Drama,2010-04-30,R,Magnolia Pictures,99,3800000,20930,320000,340930,6.9,2203,0
2986,Hevi reissu,Comedy,2018-10-05,NR,Music Box Films,98,3800000,9079,0,9079,,956,0
2987,Casa de Areia,Drama,2006-08-11,R,Sony Pictures Classics,114,3750000,539285,638890,1178175,,56767,0
2988,Defendor,Drama,2010-02-19,R,Independent,95,3750000,44462,0,44462,6.8,4680,0
2989,The History Boys,Comedy,2006-11-21,R,Fox Searchlight,109,3700000,2730296,10717702,13447998,6.9,287400,0
2990,Airplane!,Comedy,1980-07-04,PG,Paramount,88,3500000,83453539,0,83453539,7.8,8784583,0
2991,The Full Monty,Comedy,1997-08-13,R,Fox Searchlight,91,3500000,45950122,215299261,261249383,7.2,4836855,0
2992,Menace II Society,Action,1993-05-26,R,New Line,97,3500000,27731527,0,27731527,7.5,2919108,0
2993,Friday,Comedy,1995-04-26,R,New Line,97,3500000,27467564,469214,27936778,7.3,2891323,0
2994,The Witch,Horror,2016-02-19,R,A24,92,3500000,25138705,15315815,40454520,6.8,2646179,0
2995,Empire,Drama,2002-12-06,R,Universal Pictures,70,3500000,17504595,990849,18495444,7.8,1842589,0
2996,Forever My Girl,Drama,2018-01-19,PG,Roadside Attractions,114,3500000,16376066,0,16376066,,1723796,0
2997,Creepshow 2,Horror,1987-05-01,R,New World,85,3500000,14000000,0,14000000,6.0,1473684,0
2998,In Cold Blood,Drama,1967-01-01,R,Independent,134,3500000,13000000,7551,13007551,8.0,1368421,0
2999,I Got the Hook-Up!,Comedy,1998-05-27,R,Miramax,93,3500000,10317779,0,10317779,3.9,1086082,0
3000,Gods and Monsters,Drama,1998-11-06,R,Lionsgate,105,3500000,6451628,0,6451628,7.5,679119,0
3001,Evil Dead II,Horror,1987-03-13,NR,Rosebud Releasing,70,3500000,5923044,0,5923044,7.8,623478,0
3002,Pootie Tang,Comedy,2001-06-29,PG-13,Paramount,81,3500000,3293258,0,3293258,5.2,346659,0
3003,Believe,Drama,2016-12-02,PG,Smith Global Media,114,3500000,890303,0,890303,,93716,0
3004,La otra conquista,Drama,2000-04-19,R,Hombre de Oro,106,3500000,886410,0,886410,6.8,93306,0
3005,American Honey,Drama,2016-09-30,R,A24,114,3500000,663247,1948503,2611750,,69815,0
3006,Trolljegeren,Horror,2011-06-10,PG,Magnet Pictures,98,3500000,253444,5453194,5706638,,26678,0
3007,Ira and Abby,Comedy,2007-09-14,R,Magnolia Pictures,101,3500000,221096,0,221096,6.5,23273,0
3008,The Masked Saint,Action,2016-01-08,PG-13,Freestyle Releasing,105,3500000,182695,0,182695,4.7,19231,0
3009,Winter Passing,Drama,2006-02-17,R,Focus Features,98,3500000,107492,6291,113783,6.4,11315,0
3010,D.E.B.S.,Action,2005-03-25,PG-13,Samuel Goldwyn Films,91,3500000,96793,0,96793,5.3,10189,0
3011,Taxman,Comedy,1999-09-17,NR,Independent,104,3500000,9871,0,9871,5.5,1039,0
3012,Jagten,Drama,2013-05-17,R,Magnolia Pictures,114,3450000,687185,17622608,18309793,,72335,0
3013,Margin Call,Drama,2011-10-21,R,Roadside Attractions,107,3400000,5353586,15079641,20433227,7.1,563535,0
3014,Choke,Comedy,2008-09-26,R,Fox Searchlight,92,3400000,2926565,1197712,4124277,6.5,308059,0
3015,Carousel,Drama,1956-02-16,NR,20th Century Fox,114,3380000,0,3220,3220,,0,0
3016,Whiplash,Drama,2014-10-10,R,Sony Pictures Classics,107,3300000,13092006,24733224,37825230,8.5,1378106,0
3017,Bella,Drama,2007-10-26,PG-13,Roadside Attractions,91,3300000,8093373,4312100,12405473,7.4,851934,0
3018,Cidade de Deus,Drama,2003-01-17,R,Miramax,114,3300000,7563397,24495898,32059295,,796147,0
3019,A Christmas Story,Comedy,1983-11-18,PG,MGM,94,3250000,20605209,0,20605209,8.1,2168969,0
3020,Class of 1984,Drama,1982-08-20,NR,United Film Distrib…,98,3250000,6965361,0,6965361,6.6,733196,0
3021,Maria Full of Grace,Drama,2004-07-16,R,New Line,101,3200000,6529624,7911534,14441158,7.5,687329,0
3022,Beginners,Drama,2011-06-03,R,Focus Features,105,3200000,5790894,8523513,14314407,7.2,609568,0
3023,The Meddler,Comedy,2016-04-22,PG-13,Sony Pictures Classics,98,3200000,4267219,1259723,5526942,,449181,0
3024,Adam,Drama,2009-07-29,PG-13,Fox Searchlight,99,3200000,2283291,551194,2834485,7.2,240346,0
3025,Feast,Horror,2006-09-22,R,Weinstein/Dimension,95,3200000,56131,634741,690872,6.4,5909,0
3026,It’s a Wonderful Life,Drama,1946-01-01,PG,Independent,118,3180000,6600000,4168908,10768908,8.6,694737,0
3027,Trainspotting,Drama,1996-07-19,R,Miramax,94,3100000,16501785,55057186,71558971,8.2,1737030,0
3028,National Lampoon's Animal House,Comedy,1978-07-28,R,Universal Pictures,98,3000000,141600000,0,141600000,,14905263,0
3029,Paranormal Activity 2,Horror,2010-10-20,R,Paramount,98,3000000,84752907,92759125,177512032,5.7,8921359,0
3030,War Room,Drama,2015-08-28,PG,Sony Pictures,114,3000000,67790117,6185122,73975239,,7135802,0
3031,Goldfinger,Action,1964-12-22,PG,MGM,110,3000000,51100000,73800000,124900000,7.8,5378947,0
3032,The Bridge on the River Kwai,Drama,1957-12-18,PG,Sony Pictures,161,3000000,33300000,0,33300000,8.2,3505263,0
3033,Coming Home,Drama,1978-01-01,NR,United Artists,109,3000000,32653000,0,32653000,7.3,3437158,0
3034,Waking Ned Devine,Comedy,1998-11-20,PG,20th Century Fox,91,3000000,24793251,30400000,55193251,7.4,2609816,0
3035,Air Bud,Adventure,1997-08-01,PG,Walt Disney,98,3000000,24646936,3141713,27788649,5.1,2594414,0
3036,Love and Death,Comedy,1975-06-10,NR,MGM,98,3000000,20123742,0,20123742,,2118289,0
3037,Pokemon 3: The Movie,Adventure,2001-04-06,G,Warner Bros,97,3000000,17052128,51400000,68452128,,1794961,0
3038,Spaced Invaders,Adventure,1990-04-27,PG,Walt Disney,100,3000000,15000000,0,15000000,5.3,1578947,0
3039,Krush Groove,Drama,1985-10-25,R,Warner Bros,97,3000000,11052713,0,11052713,6.6,1163443,0
3040,Next Day Air,Comedy,2009-05-08,R,Summit Entertainment,84,3000000,10027047,145472,10172519,5.9,1055479,0
3041,Belly,Drama,1998-11-04,R,Artisan,114,3000000,9639390,0,9639390,,1014673,0
3042,Trippin’,Comedy,1999-05-12,R,October Films,94,3000000,9017070,0,9017070,5.2,949165,0
3043,Before Midnight,Drama,2013-05-24,R,Sony Pictures Classics,109,3000000,8110621,15141309,23251930,7.9,853750,0
3044,Teen Wolf Too,Comedy,1987-11-20,NR,Atlantic,95,3000000,7888000,0,7888000,3.2,830316,0
3045,The Collector,Horror,2009-07-31,R,Freestyle Releasing,98,3000000,7712114,2761722,10473836,,811801,0
3046,Phantasm II,Horror,1988-07-08,NR,Universal Pictures,97,3000000,7282851,0,7282851,6.5,766616,0
3047,Woman Thou Art Loosed,Drama,2004-10-01,R,Magnolia Pictures,94,3000000,6879730,0,6879730,6.9,724182,0
3048,Real Women Have Curves,Comedy,2002-10-18,PG-13,Newmarket Films,90,3000000,5853194,1924596,7777790,7.0,616126,0
3049,Water,Drama,2006-04-28,PG-13,Fox Searchlight,117,3000000,5529144,5793429,11322573,7.8,582015,0
3050,Don’t Think Twice,Comedy,2016-07-22,R,Film Arcade,98,3000000,4417983,0,4417983,,465051,0
3051,Swiss Army Man,Drama,2016-06-24,R,A24,114,3000000,4210454,1626657,5837111,,443206,0
3052,East is East,Comedy,2000-04-14,R,Miramax,96,3000000,4170647,26267988,30438635,6.9,439015,0
3053,Whipped,Comedy,2000-09-01,R,Destination Films,82,3000000,4142507,0,4142507,4.4,436053,0
3054,Kama Sutra,Drama,1997-02-28,R,Trimark,114,3000000,4109095,0,4109095,,432536,0
3055,Frances Ha,Comedy,2013-05-17,R,IFC Films,86,3000000,4067398,7195371,11262769,7.4,428147,0
3056,Warlock: The Armageddon,Horror,1993-09-24,R,Trimark,98,3000000,3902679,0,3902679,5.3,410808,0
3057,Days of Heaven,Drama,1978-09-13,NR,Paramount,94,3000000,3446749,214131,3660880,8.0,362816,0
3058,Compadres,Comedy,2016-04-22,R,Lionsgate,101,3000000,3127773,4317271,7445044,5.0,329239,0
3059,Basquiat,Drama,1996-08-09,R,Miramax,108,3000000,2962051,0,2962051,6.9,311795,0
3060,Tsotsi,Drama,2006-02-24,R,Miramax,94,3000000,2912606,8624933,11537539,7.3,306590,0
3061,Letters to God,Drama,2010-04-09,PG,Vivendi Entertainment,110,3000000,2848587,388865,3237452,6.3,299851,0
3062,Tusk,Horror,2014-09-19,R,A24,102,3000000,1821983,35705,1857688,5.4,191788,0
3063,Elephant,Drama,2003-10-24,R,Fine Line,114,3000000,1266955,8784561,10051516,,133364,0
3064,Bachelorette,Comedy,2012-09-07,R,Weinstein Co.,87,3000000,446770,12130631,12577401,5.3,47028,0
3065,Everybody Wants to Be Italian,Comedy,2008-09-05,R,Roadside Attractions,98,3000000,351416,0,351416,,36991,0
3066,Creature,Horror,2011-09-09,R,The Bubble Factory,173,3000000,331000,0,331000,5.0,34842,0
3067,Freeway,Comedy,1996-08-23,R,Roxie Releasing,102,3000000,295493,0,295493,6.9,31105,0
3068,Dead Alive,Horror,1993-02-12,NR,Trimark,98,3000000,242623,0,242623,,25539,0
3069,Chain Letter,Horror,2010-10-01,R,New Films Cinema,88,3000000,205842,816611,1022453,4.1,21668,0
3070,Tim and Eric's Billion Dollar Movie,Comedy,2012-03-02,R,Magnet Pictures,93,3000000,201436,22216,223652,5.3,21204,0
3071,Holly,Drama,2007-11-09,R,Priority Films,114,3000000,163069,0,163069,,17165,0
3072,The Grand,Comedy,2008-03-21,R,Anchor Bay Entertai…,70,3000000,115879,0,115879,7.6,12198,0
3073,Sommersturm,Drama,2006-03-17,R,Regent Releasing,114,3000000,95204,0,95204,,10021,0
3074,Fort McCoy,Drama,2014-08-15,R,Monterey Media,100,3000000,78948,0,78948,5.9,8310,0
3075,The Gambler,Drama,1999-08-04,R,Independent,111,3000000,51773,50000,101773,6.0,5450,0
3076,Before We Go,Drama,2015-09-04,PG-13,Radius,114,3000000,37151,446787,483938,,3911,0
3077,Tanner Hall,Drama,2011-09-09,R,Anchor Bay Entertai…,96,3000000,5073,0,5073,5.9,534,0
3078,My Big Fat Independent Movie,Comedy,2005-09-30,R,Big Fat Movies,80,3000000,4655,0,4655,3.3,490,0
3079,They Came Together,Comedy,2014-06-27,R,Lionsgate,83,3000000,0,82780,82780,5.5,0,0
3080,Barry Munday,Comedy,2010-10-01,R,Magnolia Pictures,95,3000000,0,0,0,5.9,0,0
3081,Central do Brasil,Drama,1998-11-20,R,Sony Pictures Classics,114,2900000,5969553,11036605,17006158,,628374,0
3082,High Tension,Horror,2005-06-10,R,Lionsgate,89,2850000,3681066,2754196,6435262,6.8,387481,0
3083,Young Frankenstein,Comedy,1974-12-15,PG,20th Century Fox,106,2800000,86300000,0,86300000,8.0,9084211,0
3084,The Omen,Horror,1976-06-25,R,20th Century Fox,107,2800000,48570885,0,48570885,7.6,5112725,0
3085,Hustle & Flow,Drama,2005-07-22,R,Paramount Vantage,116,2800000,22202809,1388974,23591783,7.4,2337138,0
3086,Artie Lange's Beer League,Comedy,2006-09-15,R,Freestyle Releasing,98,2800000,475000,0,475000,,50000,0
3087,Diary of the Dead,Horror,2008-02-15,R,Weinstein Co.,95,2750000,952620,4441827,5394447,5.7,100276,0
3088,The Black Stallion,Drama,1979-10-17,G,United Artists,118,2700000,37799643,0,37799643,7.4,3978910,0
3089,Ulee's Gold,Drama,1997-06-13,R,Orion Pictures,113,2700000,9054736,6545264,15600000,7.1,953130,0
3090,Blazing Saddles,Comedy,1974-02-07,R,Warner Bros,93,2600000,119500000,0,119500000,7.8,12578947,0
3091,Ida,Drama,2014-05-02,PG-13,Music Box Films,82,2600000,3827060,11471295,15298355,7.4,402848,0
3092,Maurice,Drama,1987-01-01,R,Independent,140,2600000,3147950,50358,3198308,7.8,331363,0
3093,Timber Falls,Horror,2007-12-07,R,Slowhand Cinema,100,2600000,0,71248,71248,5.3,0,0
3094,A Haunted House,Comedy,2013-01-11,R,Open Road,86,2500000,40041683,19880875,59922558,5.1,4214914,0
3095,Garden State,Drama,2004-07-28,R,Fox Searchlight,102,2500000,26782316,9246486,36028802,7.6,2819191,0
3096,That Thing You Do!,Drama,1996-10-04,PG,20th Century Fox,149,2500000,25857416,8700000,34557416,6.9,2721833,0
3097,Halloween II,Horror,1981-10-30,NR,Universal Pictures,119,2500000,25533818,0,25533818,4.9,2687770,0
3098,Halloween 3: Season of the Witch,Horror,1982-10-22,NR,Universal Pictures,98,2500000,14400000,0,14400000,4.6,1515789,0
3099,The Spectacular Now,Drama,2013-08-02,R,A24,95,2500000,6852971,63980,6916951,7.1,721365,0
3100,Before Sunrise,Drama,1995-01-27,R,Sony Pictures,105,2500000,5274005,412737,5686742,8.1,555158,0
3101,Hunt for the Wilderpeople,Comedy,2016-06-24,PG-13,The Orchard,98,2500000,5205471,18640062,23845533,,547944,0
3102,Robot & Frank,Drama,2012-08-17,PG-13,Samuel Goldwyn Films,89,2500000,3317468,1616888,4934356,7.1,349207,0
3103,Jesus' Son,Drama,2000-06-16,R,Lionsgate,107,2500000,1282084,405464,1687548,7.0,134956,0
3104,Saving Face,Comedy,2005-05-27,R,Sony Pictures Classics,96,2500000,1187266,82439,1269705,7.6,124975,0
3105,Brick Lane,Drama,2008-06-20,PG-13,Sony Pictures Classics,101,2500000,1094998,2743488,3838486,6.7,115263,0
3106,Eye of the Dolphin,Drama,2007-08-24,PG-13,Monterey Media,100,2500000,72210,50,72260,5.7,7601,0
3107,Underdogs,Drama,2013-08-16,PG,Freestyle Releasing,106,2500000,35017,0,35017,6.7,3686,0
3108,Alien Uprising,Action,2013-06-21,R,Phase 4 Films,101,2500000,0,0,0,3.1,0,0
3109,Go For It!,Drama,2011-05-13,PG-13,Lionsgate,105,2450000,180237,2121,182358,3.9,18972,0
